headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
醒,目覚める/気づく,ㄒㄧㄥˇ,xǐng,変化動詞,5,common,ai,word,,
醒來,目を覚ます,ㄒㄧㄥˇ ㄌㄞˊ,xǐnglái,変化動詞,5,common,ai,word,,
姓,姓は〜という / 姓/名字,ㄒㄧㄥˋ / ㄒㄧㄥˋ,xìng / xìng,名詞,1,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
性格,性格/気質,ㄒㄧㄥˋ ㄍㄜˊ,xìnggé,名詞,5,common,ai,word,,
幸好,幸いにも,ㄒㄧㄥˋ ㄏㄠˇ,xìnghǎo,副詞,5,common,ai,word,,
幸虧,幸いにも,ㄒㄧㄥˋ ㄎㄨㄟ,xìngkuī,副詞,5,common,ai,word,,
幸運,幸運な,ㄒㄧㄥˋ ㄩㄣˋ,xìngyùn,状態動詞(形容詞),5,common,ai,word,,
兇,恐ろしい/荒っぽい,ㄒㄩㄥ,xiōng,状態動詞(形容詞),5,common,ai,word,,原表記: 兇/凶
熊貓,パンダ,ㄒㄩㄥˊ ㄇㄠ,xióngmāo,名詞,5,common,ai,word,,
修,修理する/整える,ㄒㄧㄡ,xiū,動詞,5,common,ai,word,,
修改,修正する/変更する,ㄒㄧㄡ ㄍㄞˇ,xiūgǎi,動詞,5,common,ai,word,,
修理,修理する/手入れする,ㄒㄧㄡ ㄌㄧˇ,xiūlǐ,動詞,5,common,ai,word,,
需求,需要/要求,ㄒㄩ ㄑㄧㄡˊ,xūqiú,名詞,5,common,ai,word,,
需要,必要とする/必要 / 必要とする/要求する,ㄒㄩ ㄧㄠˋ / ㄒㄩ ㄧㄠˋ,xūyào / xūyào,名詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
選舉,選挙/選出する,ㄒㄩㄢˇ ㄐㄩˇ,xuǎnjǔ,名詞,5,common,ai,word,,
學費,学費,ㄒㄩㄝˊ ㄈㄟˋ,xuéfèi,名詞,5,common,ai,word,,
學會,習得する/学会,ㄒㄩㄝˊ ㄏㄨㄟˋ / ㄒㄩㄝˊ ㄏㄨㄟˋ,xuéhuì / xuéhuì,変化動詞/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
學問,学問/知識,ㄒㄩㄝˊ ㄨㄣˋ,xuéwèn,名詞,5,common,ai,word,,
尋找,探す/求める,ㄒㄩㄣˊ ㄓㄠˇ,xúnzhǎo,動詞,5,common,ai,word,,
訓練,訓練する/トレーニング,ㄒㄩㄣˋ ㄌㄧㄢˋ,xùnliàn,動詞,5,common,ai,word,,
押金,保証金/敷金,ㄧㄚ ㄐㄧㄣ,yājīn,名詞,5,common,ai,word,,
鴨,アヒル,ㄧㄚ(ㄗ˙),yā(zi),名詞,5,common,ai,word,,原表記: 鴨(子)
牙,歯,ㄧㄚˊ,yá,名詞,5,common,ai,word,,
牙齒,歯,ㄧㄚˊ ㄔˇ,yáchǐ,名詞,5,common,ai,word,,
演,演じる/展開する,ㄧㄢˇ,yǎn,動詞,5,common,ai,word,,
演出,上演する/公演,ㄧㄢˇ ㄔㄨ,yǎnchū,動詞,5,common,ai,word,,
陽光,日光/明るい,ㄧㄤˊ ㄍㄨㄤ,yángguāng,名詞,5,common,ai,word,,
養,育てる/飼う,ㄧㄤˇ,yǎng,動詞,5,common,ai,word,,
樣樣,あらゆるもの,ㄧㄤˋ ㄧㄤˋ,yàngyàng,限定詞,5,common,ai,word,,
煙火,花火,ㄧㄢ ㄏㄨㄛˇ,yānhuǒ,名詞,5,common,ai,word,,
眼光,眼差し/見識,ㄧㄢˇ ㄍㄨㄤ,yǎnguāng,名詞,5,common,ai,word,,
演講,講演する/スピーチ,ㄧㄢˇ ㄐㄧㄤˇ / ㄧㄢˇ ㄐㄧㄤˇ,yǎnjiǎng / yǎnjiǎng,自動詞/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
眼淚,涙,ㄧㄢˇ ㄌㄟˋ,yǎnlèi,名詞,5,common,ai,word,,
演員,俳優/役者,ㄧㄢˇ ㄩㄢˊ,yǎnyuán,名詞,5,common,ai,word,,
邀請,招待する/招待,ㄧㄠ ㄑㄧㄥˇ,yāoqǐng,動詞,5,common,ai,word,,
咬,噛む,ㄧㄠˇ,yǎo,動詞,5,common,ai,word,,
要,欲しい/〜するつもり/要る / 欲しい/必要だ,ㄧㄠˋ / ㄧㄠˋ,yào / yào,状態動詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
要不然,さもなければ,ㄧㄠˋ ㄅㄨˋ ㄖㄢˊ,yàobùrán,接続詞,5,common,ai,word,,
要不是,もし～でなければ,ㄧㄠˋ ㄅㄨˊ ㄕˋ,yàobúshì,接続詞,5,common,ai,word,,
要緊,重要だ/差し迫った,ㄧㄠˋ ㄐㄧㄣˇ,yàojǐn,状態動詞(形容詞),5,common,ai,word,,
也好,まあいい/～でもいい,ㄧㄝˇ ㄏㄠˇ,yěhǎo,,5,common,ai,word,,
頁,ページ,ㄧㄝˋ,yè,量詞,5,common,ai,word,,
夜裡,夜間/夜,ㄧㄝˋ ㄌㄧˇ,yèlǐ/lǐ,名詞,5,common,ai,word,,原表記: 夜裡/裏
一般來說,一般的に言えば,ㄧ ㄅㄢ ㄌㄞˊ ㄕㄨㄛ,yībānláishuō,,5,common,ai,word,,
一點,少し / 少し/少しは,ㄧ ㄉㄧㄢˇ / ㄧ ㄉㄧㄢˇ,yīdiǎn/yīdiǎnr/yīdiǎndiǎn / yīdiǎn/yīdiǎnr,副詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
一方面,一方では,ㄧ ㄈㄤ ㄇㄧㄢˋ,yīfāngmiàn,接続詞,5,common,ai,word,,
衣櫃,洋服ダンス,ㄧ ㄍㄨㄟˋ,yīguì,名詞,5,common,ai,word,,
依靠,頼る/依存する,ㄧ ㄎㄠˋ,yīkào,動詞,5,common,ai,word,,
一連,連続して/立て続けに,ㄧ ㄌㄧㄢˊ,yīlián,副詞,5,common,ai,word,,
一生,一生/生涯,ㄧ ㄕㄥ,yīshēng,名詞,5,common,ai,word,,
一時,一時/しばらく,ㄧ ㄕˊ,yīshí,名詞,5,common,ai,word,,
一同,一緒に,ㄧ ㄊㄨㄥˊ,yītóng,副詞,5,common,ai,word,,
一向,以前からずっと,ㄧ ㄒㄧㄤˋ,yīxiàng,副詞,5,common,ai,word,,
一樣,同じ / 同じ/同様,ㄧ ㄧㄤˋ / ㄧ ㄧㄤˋ,yīyàng / yīyàng,名詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
以,使う/～を用いて,ㄧˇ / ㄧˇ,yǐ / yǐ,介詞(前置詞)/接続詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
以及,および/ならびに,ㄧˇ ㄐㄧˊ,yǐjí,接続詞,5,common,ai,word,,
以來,～以来,ㄧˇ ㄌㄞˊ,yǐlái,名詞,5,common,ai,word,,
以免,～しないように,ㄧˇ ㄇㄧㄢˇ,yǐmiǎn,接続詞,5,common,ai,word,,
藝術,芸術,ㄧˋ ㄕㄨˋ,yìshù,名詞,5,common,ai,word,,
意外,予期せぬ/事故,ㄧˋ ㄨㄞˋ / ㄧˋ ㄨㄞˋ,yìwài / yìwài,名詞/状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
意義,意味/意義,ㄧˋ ㄧˋ,yìyì,名詞,5,common,ai,word,,
陰,曇りの/日陰の,ㄧㄣ,yīn,状態動詞(形容詞),5,common,ai,word,,
因此,したがって/そのため,ㄧㄣ ㄘˇ,yīncǐ,接続詞,5,common,ai,word,,
音響,音響/オーディオ機器,ㄧㄣ ㄒㄧㄤˇ,yīnxiǎng,名詞,5,common,ai,word,,
引起,引き起こす/誘発する,ㄧㄣˇ ㄑㄧˇ,yǐnqǐ,動詞,5,common,ai,word,,
英俊,ハンサムな,ㄧㄥ ㄐㄩㄣˋ,yīngjùn,状態動詞(形容詞),5,common,ai,word,,
贏,勝つ/利益を得る,ㄧㄥˊ,yíng,変化動詞,5,common,ai,word,,
營養,栄養/栄養のある,ㄧㄥˊ ㄧㄤˇ / ㄧㄥˊ ㄧㄤˇ,yíngyǎng / yíngyǎng,名詞/状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
影片,映画/動画,ㄧㄥˇ ㄆㄧㄢˋ,yǐngpiàn,名詞,5,common,ai,word,,
勇敢,勇敢な,ㄩㄥˇ ㄍㄢˇ,yǒnggǎn,状態動詞(形容詞),5,common,ai,word,,
擁有,所有する/持つ,ㄩㄥˇ ㄧㄡˇ,yǒngyǒu,状態動詞,5,common,ai,word,,
永遠,永遠に,ㄩㄥˇ ㄩㄢˇ,yǒngyuǎn,副詞,5,common,ai,word,,
用,使う / 使う/～で/必要とする,ㄩㄥˋ / ㄩㄥˋ,yòng / yòng,介詞(前置詞),2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
用法,使い方/用法,ㄩㄥˋ ㄈㄚˇ,yòngfǎ,名詞,5,common,ai,word,,
用品,用品/製品,ㄩㄥˋ ㄆㄧㄣˇ,yòngpǐn,名詞,5,common,ai,word,,
優點,長所/利点,ㄧㄡ ㄉㄧㄢˇ,yōudiǎn,名詞,5,common,ai,word,,
幽默,ユーモア/ユーモラスな,ㄧㄡ ㄇㄛˋ,yōumò,状態動詞(形容詞),5,common,ai,word,,
優秀,優秀な,ㄧㄡ ㄒㄧㄡˋ,yōuxiù,状態動詞(形容詞),5,common,ai,word,,
遊客,観光客,ㄧㄡˊ ㄎㄜˋ,yóukè,名詞,5,common,ai,word,,
由於,～のため/～によって,ㄧㄡˊ ㄩˊ,yóuyú,接続詞,5,common,ai,word,,
有效,有効な/効果的な,ㄧㄡˇ ㄒㄧㄠˋ,yǒuxiào,状態動詞(形容詞),5,common,ai,word,,
友誼,友情,ㄧㄡˇ ㄧˋ,yǒuyì,名詞,5,common,ai,word,,
愉快,楽しい/愉快な,ㄩˊ ㄎㄨㄞˋ,yúkuài,状態動詞(形容詞),5,common,ai,word,,
於是,そこで/その結果,ㄩˊ ㄕˋ,yúshì,接続詞,5,common,ai,word,,
噢,ああ,ㄩˇ,yǔ,助詞,5,common,ai,word,,
與,と/および/～と,ㄩˇ,yǔ,接続詞/介詞(前置詞),5,common,ai,word,,
玉,翡翠,ㄩˋ,yù,名詞,5,common,ai,word,,
玉米,トウモロコシ,ㄩˋ ㄇㄧˇ,yùmǐ,名詞,5,common,ai,word,,
預備,準備する,ㄩˋ ㄅㄟˋ,yùbèi,動詞,5,common,ai,word,,
遇到,出会う/遭遇する,ㄩˋ ㄉㄠˋ,yùdào,変化動詞,5,common,ai,word,,
預習,予習する,ㄩˋ ㄒㄧˊ,yùxí,動詞,5,common,ai,word,,
圓,丸い/円 / 円/丸い,ㄩㄢˊ / ㄩㄢˊ,yuán / yuán,名詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
