headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
隨同,同行して,ㄙㄨㄟˊ ㄊㄨㄥˊ,suítóng,介詞(前置詞),7,common,ai,word,,
隧道,トンネル,ㄙㄨㄟˋ ㄉㄠˋ,suìdào,名詞,7,common,ai,word,,
歲月,歳月/年月,ㄙㄨㄟˋ ㄩㄝˋ,suìyuè,名詞,7,common,ai,word,,
損,損なう/減らす/からかう,ㄙㄨㄣˇ,sǔn,動詞,7,common,ai,word,,
損害,害する/損害を与える,ㄙㄨㄣˇ ㄏㄞˋ,sǔnhài,動詞,7,common,ai,word,,
損壞,破損する,ㄙㄨㄣˇ ㄏㄨㄞˋ,sǔnhuài,動詞,7,common,ai,word,,
損傷,損傷する,ㄙㄨㄣˇ ㄕㄤ,sǔnshāng,状態動詞,7,common,ai,word,,
縮小,縮小する,ㄙㄨㄛ ㄒㄧㄠˇ,suōxiǎo,変化動詞,7,common,ai,word,,
所得,所得/収穫,ㄙㄨㄛˇ ㄉㄜˊ,suǒdé,名詞,7,common,ai,word,,
所在,場所/所在,ㄙㄨㄛˇ ㄗㄞˋ,suǒzài,名詞,7,common,ai,word,,
索賠,賠償を請求する,ㄙㄨㄛˇ ㄆㄟˊ,suǒpéi,自動詞,7,common,ai,word,,
瑣碎,些細な/煩わしい,ㄙㄨㄛˇ ㄙㄨㄟˋ,suǒsuì,状態動詞(形容詞),7,common,ai,word,,
塔,塔/タワー/タルト,ㄊㄚˇ,tǎ,名詞,7,common,ai,word,,
踏實,着実な/安心な,ㄊㄚˋ ㄕˊ,tàshí,状態動詞(形容詞),7,common,ai,word,,
台階,階段/段差,ㄊㄞˊ ㄐㄧㄝ,táijiē,名詞,7,common,ai,word,,
太平,平和な/平穏な,ㄊㄞˋ ㄆㄧㄥˊ,tàipíng,状態動詞(形容詞),7,common,ai,word,,
態勢,情勢/姿勢,ㄊㄞˋ ㄕˋ,tàishì,名詞,7,common,ai,word,,
貪,欲深い/貪欲な,ㄊㄢ,tān,状態動詞(形容詞),7,common,ai,word,,
